lat,lon,lst_start,lst_end,change_C
-73.15,88.85,-25.0,-25.0,0.0
-73.15,89.65,-25.0,-25.0,0.0
-73.15,90.45,-25.0,-25.0,0.0
-73.15,91.25,-25.0,-25.0,0.0
-73.15,92.05,-25.0,-25.0,0.0
-73.15,92.85,-25.0,-25.0,0.0
-73.15,93.65,-25.0,-25.0,0.0
-73.15,94.45,-25.0,-25.0,0.0
-73.15,95.25,-25.0,-25.0,0.0
-73.15,96.05,-25.0,-25.0,0.0
-73.15,96.85,-25.0,-25.0,0.0
-73.15,97.65,-25.0,-25.0,0.0
-73.15,98.45,-25.0,-25.0,0.0
-73.15,99.25,-25.0,-25.0,0.0
-73.15,100.05,-25.0,-25.0,0.0
-73.15,100.85,-25.0,-25.0,0.0
-73.15,101.65,-25.0,-25.0,0.0
-73.15,102.45,-25.0,-25.0,0.0
-73.15,103.25,-25.0,-25.0,0.0
-73.15,104.05,-25.0,-25.0,0.0
-73.15,104.85,-25.0,-25.0,0.0
-73.15,105.65,-25.0,-25.0,0.0
-73.15,106.45,-25.0,-25.0,0.0
-73.15,107.25,-25.0,-25.0,0.0
-73.15,108.05,-25.0,-25.0,0.0
-73.15,108.85,-25.0,-25.0,0.0
-73.15,109.65,-25.0,-25.0,0.0
-73.15,110.45,-25.0,-25.0,0.0
-73.15,111.25,-25.0,-25.0,0.0
-73.15,112.05,-25.0,-25.0,0.0
-73.15,112.85,-25.0,-25.0,0.0
-73.15,113.65,-25.0,-25.0,0.0
-73.15,114.45,-25.0,-25.0,0.0
-73.15,115.25,-25.0,-25.0,0.0
-73.15,116.05,-25.0,-25.0,0.0
-73.15,116.85,-25.0,-25.0,0.0
-73.15,117.65,-25.0,-25.0,0.0
-73.15,118.45,-25.0,-25.0,0.0
-73.15,119.25,-25.0,-25.0,0.0
-73.15,120.05,-25.0,-25.0,0.0
-73.15,120.85,-25.0,-25.0,0.0
-73.15,121.65,-25.0,-25.0,0.0
-73.15,122.45,-25.0,-25.0,0.0
-73.15,123.25,-25.0,-25.0,0.0
-73.15,124.05,-25.0,-25.0,0.0
-73.15,124.85,-25.0,-25.0,0.0
-73.15,125.65,-25.0,-25.0,0.0
-73.15,126.45,-25.0,-25.0,0.0
-73.15,127.25,-25.0,-25.0,0.0
-73.15,128.05,-25.0,-25.0,0.0
-73.15,128.85,-25.0,-25.0,0.0
-73.15,129.65,-25.0,-25.0,0.0
-73.15,130.45,-25.0,-25.0,0.0
-73.15,131.25,-25.0,-25.0,0.0
-73.15,132.05,-25.0,-25.0,0.0
-73.15,132.85,-25.0,-25.0,0.0
-73.15,133.65,-25.0,-25.0,0.0
-73.15,134.45,-25.0,-25.0,0.0
-73.15,135.25,-25.0,-25.0,0.0
-73.15,136.05,-25.0,-25.0,0.0
-73.15,136.85,-25.0,-25.0,0.0
-73.15,137.65,-25.0,-25.0,0.0
-73.15,138.45,-25.0,-25.0,0.0
-73.15,139.25,-25.0,-25.0,0.0
-73.15,140.05,-25.0,-25.0,0.0
-73.15,140.85,-25.0,-25.0,0.0
-73.15,141.65,-25.0,-25.0,0.0
-73.15,142.45,-25.0,-25.0,0.0
-73.15,143.25,-25.0,-25.0,0.0
-73.15,144.05,-25.0,-25.0,0.0
-73.15,144.85,-25.0,-25.0,0.0
-73.15,145.65,-25.0,-25.0,0.0
-73.15,146.45,-25.0,-25.0,0.0
-73.15,147.25,-25.0,-25.0,0.0
-73.15,148.05,-25.0,-25.0,0.0
-73.15,148.85,-25.0,-25.0,0.0
-73.15,149.65,-25.0,-25.0,0.0
-73.15,150.45,-25.0,-25.0,0.0
-73.15,151.25,-25.0,-25.0,0.0
-73.15,152.05,-25.0,-25.0,0.0
-73.15,152.85,-25.0,-25.0,0.0
-73.15,153.65,-25.0,-25.0,0.0
-73.15,154.45,-25.0,-25.0,0.0
-73.15,155.25,-25.0,-25.0,0.0
-73.15,156.05,-25.0,-25.0,0.0
-73.15,156.85,-25.0,-25.0,0.0
-73.15,157.65,-25.0,-25.0,0.0
-73.15,158.45,-25.0,-25.0,0.0
-73.15,159.25,-25.0,-25.0,0.0
-73.15,160.05,-25.0,-25.0,0.0
-73.15,160.85,-25.0,-25.0,0.0
-73.15,161.65,-25.0,-25.0,0.0
-73.15,162.45,-25.0,-25.0,0.0
-73.15,163.25,-25.0,-25.0,0.0
-73.15,164.05,-25.0,-25.0,0.0
-73.15,164.85,-25.0,-25.0,0.0
-73.15,165.65,-25.0,-25.0,0.0
-73.15,166.45,-25.0,-25.0,0.0
-73.15,167.25,-25.0,-25.0,0.0
-73.15,168.05,-25.0,-25.0,0.0
-73.15,168.85,-25.0,-25.0,0.0
-72.35,-99.95,-25.0,-25.0,0.0
-72.35,-99.15,-25.0,-25.0,0.0
-72.35,-98.35,-25.0,-25.0,0.0
-72.35,-97.55,-25.0,-24.72,0.28000000000000114
-72.35,-96.75,-25.0,-24.17,0.8299999999999983
-72.35,-95.95,-25.0,-25.0,0.0
-72.35,-71.95,-25.0,-25.0,0.0
-72.35,-71.15,-25.0,-25.0,0.0
-72.35,-70.35,-25.0,-25.0,0.0
-72.35,-69.55,-25.0,-25.0,0.0
-72.35,-68.75,-25.0,-25.0,0.0
-72.35,-67.15,-25.0,-25.0,0.0
-72.35,-66.35,-25.0,-25.0,0.0
-72.35,-65.55,-25.0,-25.0,0.0
-72.35,-64.75,-25.0,-25.0,0.0
-72.35,-63.95,-25.0,-25.0,0.0
-72.35,-63.15,-25.0,-25.0,0.0
-72.35,-62.35,-25.0,-25.0,0.0
-72.35,-61.55,-25.0,-25.0,0.0
-72.35,-60.75,-25.0,-25.0,0.0
-72.35,-11.15,-25.0,-25.0,0.0
-72.35,-10.35,-25.0,-25.0,0.0
-72.35,-9.55,-25.0,-25.0,0.0
-72.35,-8.75,-25.0,-25.0,0.0
-72.35,-7.95,-25.0,-25.0,0.0
-72.35,-7.15,-25.0,-25.0,0.0
-72.35,-6.35,-25.0,-25.0,0.0
-72.35,-5.55,-25.0,-25.0,0.0
-72.35,-4.75,-25.0,-25.0,0.0
-72.35,-3.95,-25.0,-25.0,0.0
-72.35,-3.15,-25.0,-25.0,0.0
-72.35,-2.35,-25.0,-25.0,0.0
-72.35,-1.55,-25.0,-25.0,0.0
-72.35,-0.75,-25.0,-25.0,0.0
-72.35,0.05,-25.0,-25.0,0.0
-72.35,0.85,-25.0,-25.0,0.0
-72.35,1.65,-25.0,-25.0,0.0
-72.35,2.45,-25.0,-25.0,0.0
-72.35,3.25,-25.0,-25.0,0.0
-72.35,4.05,-25.0,-25.0,0.0
-72.35,4.85,-25.0,-25.0,0.0
-72.35,5.65,-25.0,-25.0,0.0
-72.35,6.45,-25.0,-25.0,0.0
-72.35,7.25,-25.0,-25.0,0.0
-72.35,8.05,-25.0,-25.0,0.0
-72.35,8.85,-25.0,-25.0,0.0
-72.35,9.65,-25.0,-25.0,0.0
-72.35,10.45,-25.0,-25.0,0.0
-72.35,11.25,-25.0,-25.0,0.0
-72.35,12.05,-25.0,-25.0,0.0
-72.35,12.85,-25.0,-25.0,0.0
-72.35,13.65,-25.0,-25.0,0.0
-72.35,14.45,-25.0,-25.0,0.0
-72.35,15.25,-25.0,-25.0,0.0
-72.35,16.05,-25.0,-25.0,0.0
-72.35,16.85,-25.0,-25.0,0.0
-72.35,17.65,-25.0,-25.0,0.0
-72.35,18.45,-25.0,-25.0,0.0
-72.35,19.25,-25.0,-25.0,0.0
-72.35,20.05,-25.0,-25.0,0.0
-72.35,20.85,-25.0,-25.0,0.0
-72.35,21.65,-25.0,-25.0,0.0
-72.35,22.45,-25.0,-25.0,0.0
-72.35,23.25,-25.0,-25.0,0.0
-72.35,24.05,-25.0,-25.0,0.0
-72.35,24.85,-25.0,-25.0,0.0
-72.35,25.65,-25.0,-25.0,0.0
-72.35,26.45,-25.0,-25.0,0.0
-72.35,27.25,-25.0,-25.0,0.0
-72.35,28.05,-25.0,-25.0,0.0
-72.35,28.85,-25.0,-25.0,0.0
-72.35,29.65,-25.0,-25.0,0.0
-72.35,30.45,-25.0,-25.0,0.0
-72.35,31.25,-25.0,-25.0,0.0
-72.35,32.05,-25.0,-25.0,0.0
-72.35,32.85,-25.0,-25.0,0.0
-72.35,33.65,-25.0,-25.0,0.0
-72.35,34.45,-25.0,-25.0,0.0
-72.35,35.25,-25.0,-25.0,0.0
-72.35,36.05,-25.0,-25.0,0.0
-72.35,36.85,-25.0,-25.0,0.0
-72.35,37.65,-25.0,-25.0,0.0
-72.35,38.45,-25.0,-25.0,0.0
-72.35,39.25,-25.0,-25.0,0.0
-72.35,40.05,-25.0,-25.0,0.0
-72.35,40.85,-25.0,-25.0,0.0
-72.35,41.65,-25.0,-25.0,0.0
-72.35,42.45,-25.0,-25.0,0.0
-72.35,43.25,-25.0,-25.0,0.0
-72.35,44.05,-25.0,-25.0,0.0
-72.35,44.85,-25.0,-25.0,0.0
-72.35,45.65,-25.0,-25.0,0.0
-72.35,46.45,-25.0,-25.0,0.0
-72.35,47.25,-25.0,-25.0,0.0
-72.35,48.05,-25.0,-25.0,0.0
-72.35,48.85,-25.0,-25.0,0.0
-72.35,49.65,-25.0,-25.0,0.0
-72.35,50.45,-25.0,-25.0,0.0
-72.35,51.25,-25.0,-25.0,0.0
-72.35,52.05,-25.0,-25.0,0.0
-72.35,52.85,-25.0,-25.0,0.0
-72.35,53.65,-25.0,-25.0,0.0
-72.35,54.45,-25.0,-25.0,0.0
-72.35,55.25,-25.0,-25.0,0.0
-72.35,56.05,-25.0,-25.0,0.0
-72.35,56.85,-25.0,-25.0,0.0
-72.35,57.65,-25.0,-25.0,0.0
-72.35,58.45,-25.0,-25.0,0.0
-72.35,59.25,-25.0,-25.0,0.0
-72.35,60.05,-25.0,-25.0,0.0
-72.35,60.85,-25.0,-25.0,0.0
-72.35,61.65,-25.0,-25.0,0.0
-72.35,62.45,-25.0,-25.0,0.0
-72.35,63.25,-25.0,-25.0,0.0
-72.35,64.05,-25.0,-25.0,0.0
-72.35,64.85,-25.0,-25.0,0.0
-72.35,65.65,-25.0,-25.0,0.0
-72.35,66.45,-25.0,-25.0,0.0
-72.35,67.25,-25.0,-25.0,0.0
-72.35,69.65,-25.0,-25.0,0.0
-72.35,70.45,-25.0,-25.0,0.0
-72.35,71.25,-25.0,-25.0,0.0
-72.35,72.05,-25.0,-25.0,0.0
-72.35,72.85,-25.0,-25.0,0.0
-72.35,73.65,-25.0,-25.0,0.0
-72.35,74.45,-25.0,-25.0,0.0
-72.35,75.25,-25.0,-25.0,0.0
-72.35,76.05,-25.0,-25.0,0.0
-72.35,76.85,-25.0,-25.0,0.0
-72.35,77.65,-25.0,-25.0,0.0
-72.35,78.45,-25.0,-25.0,0.0
-72.35,79.25,-25.0,-25.0,0.0
-72.35,80.05,-25.0,-25.0,0.0
-72.35,80.85,-25.0,-25.0,0.0
-72.35,81.65,-25.0,-25.0,0.0
-72.35,82.45,-25.0,-25.0,0.0
-72.35,83.25,-25.0,-25.0,0.0
-72.35,84.05,-25.0,-25.0,0.0
-72.35,84.85,-25.0,-25.0,0.0
-72.35,85.65,-25.0,-25.0,0.0
-72.35,86.45,-25.0,-25.0,0.0
-72.35,87.25,-25.0,-25.0,0.0
-72.35,88.05,-25.0,-25.0,0.0
-72.35,88.85,-25.0,-25.0,0.0
-72.35,89.65,-25.0,-25.0,0.0
-72.35,90.45,-25.0,-25.0,0.0
-72.35,91.25,-25.0,-25.0,0.0
-72.35,92.05,-25.0,-25.0,0.0
-72.35,92.85,-25.0,-25.0,0.0
-72.35,93.65,-25.0,-25.0,0.0
-72.35,94.45,-25.0,-25.0,0.0
-72.35,95.25,-25.0,-25.0,0.0
-72.35,96.05,-25.0,-25.0,0.0
-72.35,96.85,-25.0,-25.0,0.0
-72.35,97.65,-25.0,-25.0,0.0
-72.35,98.45,-25.0,-25.0,0.0
-72.35,99.25,-25.0,-25.0,0.0
-72.35,100.05,-25.0,-25.0,0.0
-72.35,100.85,-25.0,-25.0,0.0
-72.35,101.65,-25.0,-25.0,0.0
-72.35,102.45,-25.0,-25.0,0.0
-72.35,103.25,-25.0,-25.0,0.0
-72.35,104.05,-25.0,-25.0,0.0
-72.35,104.85,-25.0,-25.0,0.0
-72.35,105.65,-25.0,-25.0,0.0
-72.35,106.45,-25.0,-25.0,0.0
-72.35,107.25,-25.0,-25.0,0.0
-72.35,108.05,-25.0,-25.0,0.0
-72.35,108.85,-25.0,-25.0,0.0
-72.35,109.65,-25.0,-25.0,0.0
-72.35,110.45,-25.0,-25.0,0.0
-72.35,111.25,-25.0,-25.0,0.0
-72.35,112.05,-25.0,-25.0,0.0
-72.35,112.85,-25.0,-25.0,0.0
-72.35,113.65,-25.0,-25.0,0.0
-72.35,114.45,-25.0,-25.0,0.0
-72.35,115.25,-25.0,-25.0,0.0
-72.35,116.05,-25.0,-25.0,0.0
-72.35,116.85,-25.0,-25.0,0.0
-72.35,117.65,-25.0,-25.0,0.0
-72.35,118.45,-25.0,-25.0,0.0
-72.35,119.25,-25.0,-25.0,0.0
-72.35,120.05,-25.0,-25.0,0.0
-72.35,120.85,-25.0,-25.0,0.0
-72.35,121.65,-25.0,-25.0,0.0
-72.35,122.45,-25.0,-25.0,0.0
-72.35,123.25,-25.0,-25.0,0.0
-72.35,124.05,-25.0,-25.0,0.0
-72.35,124.85,-25.0,-25.0,0.0
-72.35,125.65,-25.0,-25.0,0.0
-72.35,126.45,-25.0,-25.0,0.0
-72.35,127.25,-25.0,-25.0,0.0
-72.35,128.05,-25.0,-25.0,0.0
-72.35,128.85,-25.0,-25.0,0.0
-72.35,129.65,-25.0,-25.0,0.0
-72.35,130.45,-25.0,-25.0,0.0
-72.35,131.25,-25.0,-25.0,0.0
-72.35,132.05,-25.0,-25.0,0.0
-72.35,132.85,-25.0,-25.0,0.0
-72.35,133.65,-25.0,-25.0,0.0
-72.35,134.45,-25.0,-25.0,0.0
-72.35,135.25,-25.0,-25.0,0.0
-72.35,136.05,-25.0,-25.0,0.0
-72.35,136.85,-25.0,-25.0,0.0
-72.35,137.65,-25.0,-25.0,0.0
-72.35,138.45,-25.0,-25.0,0.0
-72.35,139.25,-25.0,-25.0,0.0
-72.35,140.05,-25.0,-25.0,0.0
-72.35,140.85,-25.0,-25.0,0.0
-72.35,141.65,-25.0,-25.0,0.0
-72.35,142.45,-25.0,-25.0,0.0
-72.35,143.25,-25.0,-25.0,0.0
-72.35,144.05,-25.0,-25.0,0.0
-72.35,144.85,-25.0,-25.0,0.0
-72.35,145.65,-25.0,-25.0,0.0
-72.35,146.45,-25.0,-25.0,0.0
-72.35,147.25,-25.0,-25.0,0.0
-72.35,148.05,-25.0,-25.0,0.0
-72.35,148.85,-25.0,-25.0,0.0
-72.35,149.65,-25.0,-25.0,0.0
-72.35,150.45,-25.0,-25.0,0.0
-72.35,151.25,-25.0,-25.0,0.0
-72.35,152.05,-25.0,-25.0,0.0
-72.35,152.85,-25.0,-25.0,0.0
-72.35,153.65,-25.0,-25.0,0.0
-72.35,154.45,-25.0,-25.0,0.0
-72.35,155.25,-25.0,-25.0,0.0
-72.35,156.05,-25.0,-25.0,0.0
-72.35,156.85,-25.0,-25.0,0.0
-72.35,157.65,-25.0,-25.0,0.0
-72.35,158.45,-25.0,-25.0,0.0
-72.35,159.25,-25.0,-25.0,0.0
-72.35,160.05,-25.0,-25.0,0.0
-72.35,160.85,-25.0,-25.0,0.0
-72.35,161.65,-25.0,-25.0,0.0
-72.35,162.45,-25.0,-25.0,0.0
-72.35,163.25,-25.0,-25.0,0.0
-72.35,164.05,-25.0,-25.0,0.0
-72.35,164.85,-25.0,-25.0,0.0
-72.35,165.65,-25.0,-25.0,0.0
-72.35,166.45,-25.0,-25.0,0.0
-72.35,167.25,-25.0,-25.0,0.0
-72.35,168.05,-25.0,-25.0,0.0
-72.35,168.85,-25.0,-25.0,0.0
-72.35,169.65,-25.0,-25.0,0.0
-71.55,-75.15,-25.0,-25.0,0.0
-71.55,-74.35,-25.0,-25.0,0.0
-71.55,-73.55,-24.72,-25.0,-0.28000000000000114
-71.55,-72.75,-25.0,-25.0,0.0
-71.55,-71.95,-25.0,-25.0,0.0
-71.55,-71.15,-25.0,-25.0,0.0
-71.55,-70.35,-25.0,-25.0,0.0
-71.55,-69.55,-25.0,-25.0,0.0
-71.55,-68.75,-25.0,-25.0,0.0
-71.55,-67.95,-25.0,-25.0,0.0
-71.55,-67.15,-25.0,-25.0,0.0
-71.55,-66.35,-25.0,-25.0,0.0
-71.55,-65.55,-25.0,-25.0,0.0
-71.55,-64.75,-25.0,-25.0,0.0
-71.55,-63.95,-25.0,-25.0,0.0
-71.55,-63.15,-25.0,-25.0,0.0
-71.55,-62.35,-25.0,-25.0,0.0
-71.55,-61.55,-25.0,-25.0,0.0
-71.55,-11.95,-25.0,-25.0,0.0
-71.55,-11.15,-25.0,-25.0,0.0
-71.55,-10.35,-25.0,-25.0,0.0
-71.55,-9.55,-25.0,-25.0,0.0
-71.55,-8.75,-25.0,-25.0,0.0
-71.55,-7.15,-25.0,-25.0,0.0
-71.55,-6.35,-25.0,-25.0,0.0
-71.55,-5.55,-25.0,-25.0,0.0
-71.55,-4.75,-25.0,-25.0,0.0
-71.55,-3.95,-25.0,-25.0,0.0
-71.55,-3.15,-25.0,-25.0,0.0
-71.55,-2.35,-25.0,-25.0,0.0
-71.55,-1.55,-25.0,-25.0,0.0
-71.55,-0.75,-25.0,-25.0,0.0
-71.55,0.05,-25.0,-25.0,0.0
-71.55,0.85,-25.0,-25.0,0.0
-71.55,1.65,-25.0,-25.0,0.0
-71.55,2.45,-25.0,-25.0,0.0
-71.55,3.25,-25.0,-25.0,0.0
-71.55,4.05,-25.0,-25.0,0.0
-71.55,4.85,-25.0,-25.0,0.0
-71.55,5.65,-25.0,-25.0,0.0
-71.55,6.45,-25.0,-25.0,0.0
-71.55,7.25,-25.0,-25.0,0.0
-71.55,8.05,-25.0,-25.0,0.0
-71.55,8.85,-25.0,-25.0,0.0
-71.55,9.65,-25.0,-25.0,0.0
-71.55,10.45,-25.0,-25.0,0.0
-71.55,11.25,-25.0,-25.0,0.0
-71.55,12.05,-25.0,-25.0,0.0
-71.55,12.85,-25.0,-25.0,0.0
-71.55,13.65,-25.0,-25.0,0.0
-71.55,14.45,-25.0,-25.0,0.0
-71.55,15.25,-25.0,-25.0,0.0
-71.55,16.05,-25.0,-25.0,0.0
-71.55,16.85,-25.0,-25.0,0.0
-71.55,17.65,-25.0,-25.0,0.0
-71.55,18.45,-25.0,-25.0,0.0
-71.55,19.25,-25.0,-25.0,0.0
-71.55,20.05,-25.0,-25.0,0.0
-71.55,20.85,-25.0,-25.0,0.0
-71.55,21.65,-25.0,-25.0,0.0
-71.55,22.45,-25.0,-25.0,0.0
-71.55,23.25,-25.0,-25.0,0.0
-71.55,24.05,-25.0,-25.0,0.0
-71.55,24.85,-25.0,-24.45,0.5500000000000007
-71.55,25.65,-25.0,-23.62,1.379999999999999
-71.55,26.45,-25.0,-25.0,0.0
-71.55,27.25,-25.0,-25.0,0.0
-71.55,28.05,-25.0,-25.0,0.0
-71.55,28.85,-25.0,-25.0,0.0
-71.55,29.65,-25.0,-25.0,0.0
-71.55,30.45,-25.0,-25.0,0.0
-71.55,31.25,-25.0,-25.0,0.0
-71.55,32.05,-25.0,-25.0,0.0
-71.55,32.85,-25.0,-25.0,0.0
-71.55,33.65,-25.0,-25.0,0.0
-71.55,34.45,-25.0,-25.0,0.0
-71.55,35.25,-25.0,-25.0,0.0
-71.55,36.05,-25.0,-25.0,0.0
-71.55,36.85,-25.0,-25.0,0.0
-71.55,37.65,-25.0,-25.0,0.0
-71.55,38.45,-25.0,-25.0,0.0
-71.55,39.25,-25.0,-25.0,0.0
-71.55,40.05,-25.0,-25.0,0.0
-71.55,40.85,-25.0,-25.0,0.0
-71.55,41.65,-25.0,-25.0,0.0
-71.55,42.45,-25.0,-25.0,0.0
-71.55,43.25,-25.0,-25.0,0.0
-71.55,44.05,-25.0,-25.0,0.0
-71.55,44.85,-25.0,-25.0,0.0
-71.55,45.65,-25.0,-25.0,0.0
-71.55,46.45,-25.0,-25.0,0.0
-71.55,47.25,-25.0,-25.0,0.0
-71.55,48.05,-25.0,-25.0,0.0
-71.55,48.85,-25.0,-25.0,0.0
-71.55,49.65,-25.0,-25.0,0.0
-71.55,50.45,-25.0,-25.0,0.0
-71.55,51.25,-25.0,-25.0,0.0
-71.55,52.05,-25.0,-25.0,0.0
-71.55,52.85,-25.0,-25.0,0.0
-71.55,53.65,-25.0,-25.0,0.0
-71.55,54.45,-25.0,-25.0,0.0
-71.55,55.25,-25.0,-25.0,0.0
-71.55,56.05,-25.0,-25.0,0.0
-71.55,56.85,-25.0,-25.0,0.0
-71.55,57.65,-25.0,-25.0,0.0
-71.55,58.45,-25.0,-25.0,0.0
-71.55,59.25,-25.0,-25.0,0.0
-71.55,60.05,-25.0,-25.0,0.0
-71.55,60.85,-25.0,-25.0,0.0
-71.55,61.65,-25.0,-25.0,0.0
-71.55,62.45,-25.0,-25.0,0.0
-71.55,63.25,-25.0,-25.0,0.0
-71.55,64.05,-25.0,-25.0,0.0
-71.55,64.85,-25.0,-25.0,0.0
-71.55,65.65,-25.0,-25.0,0.0
-71.55,66.45,-25.0,-25.0,0.0
-71.55,67.25,-25.0,-25.0,0.0
-71.55,68.05,-25.0,-25.0,0.0
-71.55,68.85,-25.0,-25.0,0.0
-71.55,71.25,-25.0,-25.0,0.0
-71.55,72.05,-25.0,-25.0,0.0
-71.55,72.85,-25.0,-25.0,0.0
-71.55,73.65,-25.0,-25.0,0.0
-71.55,74.45,-25.0,-25.0,0.0
-71.55,75.25,-25.0,-25.0,0.0
-71.55,76.05,-25.0,-25.0,0.0
-71.55,76.85,-25.0,-25.0,0.0
-71.55,77.65,-25.0,-25.0,0.0
-71.55,78.45,-25.0,-25.0,0.0
-71.55,79.25,-25.0,-25.0,0.0
-71.55,80.05,-25.0,-25.0,0.0
-71.55,80.85,-25.0,-25.0,0.0
-71.55,81.65,-25.0,-25.0,0.0
-71.55,82.45,-25.0,-25.0,0.0
-71.55,83.25,-25.0,-25.0,0.0
-71.55,84.05,-25.0,-25.0,0.0
-71.55,84.85,-25.0,-25.0,0.0
-71.55,85.65,-25.0,-25.0,0.0
-71.55,86.45,-25.0,-25.0,0.0
-71.55,87.25,-25.0,-25.0,0.0
-71.55,88.05,-25.0,-25.0,0.0
-71.55,88.85,-25.0,-25.0,0.0
-71.55,89.65,-25.0,-25.0,0.0
-71.55,90.45,-25.0,-25.0,0.0
-71.55,91.25,-25.0,-25.0,0.0
-71.55,92.05,-25.0,-25.0,0.0
-71.55,92.85,-25.0,-25.0,0.0
-71.55,93.65,-25.0,-25.0,0.0
-71.55,94.45,-25.0,-25.0,0.0
-71.55,95.25,-25.0,-25.0,0.0
-71.55,96.05,-25.0,-25.0,0.0
-71.55,96.85,-25.0,-25.0,0.0
-71.55,97.65,-25.0,-25.0,0.0
-71.55,98.45,-25.0,-25.0,0.0
-71.55,99.25,-25.0,-25.0,0.0
-71.55,100.05,-25.0,-25.0,0.0
-71.55,100.85,-25.0,-25.0,0.0
-71.55,101.65,-25.0,-25.0,0.0
-71.55,102.45,-25.0,-25.0,0.0
-71.55,103.25,-25.0,-25.0,0.0
-71.55,104.05,-25.0,-25.0,0.0
-71.55,104.85,-25.0,-25.0,0.0
-71.55,105.65,-25.0,-25.0,0.0
-71.55,106.45,-25.0,-25.0,0.0
-71.55,107.25,-25.0,-25.0,0.0
-71.55,108.05,-25.0,-25.0,0.0
-71.55,108.85,-25.0,-25.0,0.0
-71.55,109.65,-25.0,-25.0,0.0
-71.55,110.45,-25.0,-25.0,0.0
-71.55,111.25,-25.0,-25.0,0.0
-71.55,112.05,-25.0,-25.0,0.0
-71.55,112.85,-25.0,-25.0,0.0
-71.55,113.65,-25.0,-25.0,0.0
-71.55,114.45,-25.0,-25.0,0.0
-71.55,115.25,-25.0,-25.0,0.0
-71.55,116.05,-25.0,-25.0,0.0
-71.55,116.85,-25.0,-25.0,0.0
-71.55,117.65,-25.0,-25.0,0.0
-71.55,118.45,-25.0,-25.0,0.0
-71.55,119.25,-25.0,-25.0,0.0
-71.55,120.05,-25.0,-25.0,0.0
-71.55,120.85,-25.0,-25.0,0.0
-71.55,121.65,-25.0,-25.0,0.0
-71.55,122.45,-25.0,-25.0,0.0
-71.55,123.25,-25.0,-25.0,0.0
-71.55,124.05,-25.0,-25.0,0.0
-71.55,124.85,-25.0,-25.0,0.0
-71.55,125.65,-25.0,-25.0,0.0
-71.55,126.45,-25.0,-25.0,0.0
-71.55,127.25,-25.0,-25.0,0.0
-71.55,128.05,-25.0,-25.0,0.0
-71.55,128.85,-25.0,-25.0,0.0
-71.55,129.65,-25.0,-25.0,0.0
-71.55,130.45,-25.0,-25.0,0.0
-71.55,131.25,-25.0,-25.0,0.0
-71.55,132.05,-25.0,-25.0,0.0
-71.55,132.85,-25.0,-25.0,0.0
-71.55,133.65,-25.0,-25.0,0.0
-71.55,134.45,-25.0,-25.0,0.0
-71.55,135.25,-25.0,-25.0,0.0
-71.55,136.05,-25.0,-25.0,0.0
-71.55,136.85,-25.0,-25.0,0.0
-71.55,137.65,-25.0,-25.0,0.0
-71.55,138.45,-25.0,-25.0,0.0
-71.55,139.25,-25.0,-25.0,0.0
-71.55,140.05,-25.0,-25.0,0.0
-71.55,140.85,-25.0,-25.0,0.0
-71.55,141.65,-25.0,-25.0,0.0
-71.55,142.45,-25.0,-25.0,0.0
-71.55,143.25,-25.0,-25.0,0.0
-71.55,144.05,-25.0,-25.0,0.0
-71.55,144.85,-25.0,-25.0,0.0
-71.55,145.65,-25.0,-25.0,0.0
-71.55,146.45,-25.0,-25.0,0.0
-71.55,147.25,-25.0,-25.0,0.0
-71.55,148.05,-25.0,-25.0,0.0
-71.55,148.85,-25.0,-25.0,0.0
-71.55,149.65,-25.0,-25.0,0.0
-71.55,150.45,-25.0,-25.0,0.0
-71.55,151.25,-25.0,-25.0,0.0
-71.55,152.05,-25.0,-25.0,0.0
-71.55,152.85,-25.0,-25.0,0.0
-71.55,153.65,-25.0,-25.0,0.0
-71.55,154.45,-25.0,-25.0,0.0
-71.55,155.25,-25.0,-25.0,0.0
-71.55,156.05,-25.0,-25.0,0.0
-71.55,156.85,-25.0,-25.0,0.0
-71.55,157.65,-25.0,-25.0,0.0
-71.55,158.45,-25.0,-25.0,0.0
-71.55,159.25,-25.0,-25.0,0.0
-71.55,160.05,-25.0,-25.0,0.0
-71.55,160.85,-25.0,-25.0,0.0
-71.55,161.65,-25.0,-25.0,0.0
-71.55,162.45,-25.0,-25.0,0.0
-71.55,163.25,-25.0,-25.0,0.0
-71.55,164.05,-25.0,-25.0,0.0
-71.55,164.85,-25.0,-25.0,0.0
-71.55,165.65,-25.0,-25.0,0.0
-71.55,166.45,-25.0,-25.0,0.0
-71.55,167.25,-25.0,-25.0,0.0
-71.55,168.05,-25.0,-25.0,0.0
-71.55,168.85,-25.0,-25.0,0.0
-71.55,169.65,-25.0,-25.0,0.0
-71.55,170.45,-25.0,-25.0,0.0
-70.75,-75.15,-24.45,-16.46,7.989999999999998
-70.75,-74.35,-25.0,-18.39,6.609999999999999
-70.75,-73.55,-24.17,-17.01,7.16
-70.75,-71.15,-25.0,-25.0,0.0
-70.75,-70.35,-25.0,-25.0,0.0
-70.75,-69.55,-25.0,-25.0,0.0
-70.75,-68.75,-25.0,-25.0,0.0
-70.75,-67.95,-25.0,-25.0,0.0
-70.75,-67.15,-25.0,-25.0,0.0
-70.75,-66.35,-25.0,-25.0,0.0
-70.75,-65.55,-25.0,-25.0,0.0
-70.75,-64.75,-25.0,-25.0,0.0
